Product_ID,Product_Category,User_Gender,return_probability
PROD00002709,Clothing,Female,0.523394832009104
PROD00002710,Home,Male,0.47456133363249076
PROD00002711,Books,Female,0.5619852366391036
PROD00002712,Clothing,Female,0.5117425668342731
PROD00002713,Clothing,Female,0.5318309246791844
PROD00002714,Books,Male,0.4103298216395233
PROD00002715,Clothing,Male,0.6205663533353365
PROD00002716,Clothing,Female,0.4874968832175339
PROD00002717,Home,Female,0.5207440037941623
PROD00002718,Electronics,Male,0.5666256695605605
PROD00002719,Clothing,Male,0.46653470196900326
PROD00002720,Toys,Male,0.4676147105795674
PROD00002721,Clothing,Female,0.5051092347085685
PROD00002722,Toys,Male,0.5232240394490268
PROD00002723,Books,Male,0.4977026650214941
PROD00002724,Clothing,Female,0.5644034134281046
PROD00002725,Toys,Female,0.49606624709737424
PROD00002726,Home,Male,0.5189487006886789
PROD00002727,Toys,Male,0.5225488691114923
PROD00002728,Clothing,Male,0.5086588621336096
PROD00002729,Books,Female,0.5460836227824541
PROD00002730,Toys,Male,0.40846414424986516
PROD00002731,Clothing,Female,0.5214866134716268
PROD00002732,Toys,Female,0.5260131154684311
PROD00002733,Home,Male,0.4702551393265626
PROD00002734,Electronics,Female,0.5585832599561242
PROD00002735,Home,Male,0.4820717699930986
PROD00002736,Books,Male,0.5486854407982799
PROD00002737,Electronics,Female,0.5754300700189362
PROD00002738,Electronics,Female,0.62550768964835
PROD00002739,Books,Female,0.5159342014617231
PROD00002740,Clothing,Male,0.5307574103088342
PROD00002741,Books,Female,0.4713390860379796
PROD00002742,Books,Male,0.4492574240370602
PROD00002743,Toys,Female,0.5287631766749001
PROD00002744,Clothing,Female,0.626005582241443
PROD00002745,Books,Male,0.5097825356481472
PROD00002746,Clothing,Female,0.5314324646612207
PROD00002747,Toys,Female,0.485554106602559
PROD00002748,Clothing,Female,0.6218408720539675
PROD00002749,Home,Female,0.3836955803208425
PROD00002750,Toys,Female,0.39133558704381854
PROD00002751,Books,Male,0.4457252166561838
PROD00002752,Home,Male,0.4790802438260043
PROD00002753,Toys,Male,0.4955196068641598
PROD00002754,Home,Female,0.4928672990877367
PROD00002755,Clothing,Female,0.47366210927537983
PROD00002756,Toys,Male,0.4893287722824374
PROD00002757,Electronics,Male,0.5179502965794455
PROD00002758,Books,Male,0.42524266108605596
PROD00002759,Clothing,Male,0.5019382700203394
PROD00002760,Toys,Male,0.4947626796321066
PROD00002761,Books,Male,0.5066162159509559
PROD00002762,Electronics,Male,0.46465778868404467
PROD00002763,Electronics,Male,0.4674974560441462
PROD00002764,Clothing,Female,0.5176558613113722
PROD00002765,Toys,Male,0.5182980549117312
PROD00002766,Toys,Male,0.47824198612073027
PROD00002767,Electronics,Male,0.4973975210356084
PROD00002768,Electronics,Male,0.5715035695040188
PROD00002769,Toys,Female,0.50603579317056
PROD00002770,Clothing,Male,0.5749102463337104
PROD00002771,Clothing,Female,0.5365274259030951
PROD00002772,Books,Female,0.434671572675543
PROD00002773,Electronics,Female,0.5525216792276092
PROD00002774,Books,Female,0.4306970839896041
PROD00002775,Electronics,Female,0.503639161415384
PROD00002776,Toys,Male,0.421013377820387
PROD00002777,Books,Male,0.4952765429500487
PROD00002778,Electronics,Male,0.5734722488995143
PROD00002779,Electronics,Female,0.5587936471854261
PROD00002780,Electronics,Female,0.4604888871761199
PROD00002781,Toys,Male,0.49094756620276797
PROD00002782,Books,Male,0.48474632248291416
PROD00002783,Clothing,Male,0.5268317088861838
PROD00002784,Books,Male,0.5364656975629931
PROD00002785,Electronics,Male,0.5490707430206672
PROD00002786,Home,Male,0.4960034280959514
PROD00002787,Clothing,Female,0.4673130978463301
PROD00002788,Clothing,Male,0.5600694891216744
PROD00002789,Home,Male,0.527794893493774
PROD00002790,Toys,Male,0.5164954397488034
PROD00002791,Toys,Male,0.4964129787372103
PROD00002792,Clothing,Male,0.46287380428712094
PROD00002793,Toys,Male,0.4494212273085891
PROD00002794,Electronics,Male,0.523112236260038
PROD00002795,Clothing,Female,0.5816913186169587
PROD00002796,Electronics,Female,0.4816704234900972
PROD00002797,Electronics,Male,0.6038821190728787
PROD00002798,Electronics,Female,0.44625039495479446
PROD00002799,Clothing,Female,0.46939520141578694
PROD00002800,Electronics,Male,0.5221421810374042
PROD00002801,Clothing,Male,0.5326776840930593
PROD00002802,Clothing,Female,0.5860660604096846
PROD00002803,Electronics,Male,0.44973749991514095
PROD00002804,Clothing,Male,0.5455430763127087
PROD00002805,Toys,Female,0.483556890689519
PROD00002806,Books,Male,0.5266718770669034
PROD00002807,Electronics,Female,0.48770457089013786
PROD00002808,Electronics,Male,0.5786179970451246
PROD00002809,Electronics,Male,0.5002993206911203
PROD00002810,Books,Male,0.5078091140166728
PROD00002811,Toys,Female,0.5025912375488024
PROD00002812,Toys,Male,0.43479363097823487
PROD00002813,Books,Male,0.5322635028773334
PROD00002814,Home,Female,0.4986594127081774
PROD00002815,Books,Male,0.46455446538732087
PROD00002816,Electronics,Male,0.4723251696315059
PROD00002817,Toys,Male,0.46130653714713316
PROD00002818,Home,Male,0.5060501117104756
PROD00002819,Toys,Male,0.4396623361614679
PROD00002820,Books,Female,0.5223537121618956
PROD00002821,Electronics,Male,0.5754771452557769
PROD00002822,Clothing,Female,0.4642931540056327
PROD00002823,Home,Male,0.5209328427049862
PROD00002824,Electronics,Female,0.5071845222392498
PROD00002825,Toys,Male,0.4026722404471526
PROD00002826,Clothing,Female,0.5775035731264822
PROD00002827,Home,Female,0.4173838532111687
PROD00002828,Toys,Male,0.596968590753762
PROD00002829,Home,Female,0.5530558908995837
PROD00002830,Toys,Female,0.4772788833485358
PROD00002831,Electronics,Female,0.445173250880624
PROD00002832,Home,Female,0.4764968352783998
PROD00002833,Toys,Male,0.5309781151545453
PROD00002834,Clothing,Male,0.42954287147158965
PROD00002835,Clothing,Male,0.5533697071645887
PROD00002836,Toys,Male,0.5311204948376043
PROD00002837,Books,Male,0.5151422573133653
PROD00002838,Home,Male,0.39750401996908014
PROD00002839,Electronics,Male,0.4967250863540798
PROD00002840,Electronics,Male,0.5181510654642536
PROD00002841,Books,Female,0.6131085806446244
PROD00002842,Electronics,Male,0.5282206065910258
PROD00002843,Books,Male,0.5331725763095893
PROD00002844,Books,Male,0.48642579210361186
PROD00002845,Home,Female,0.4398094809642151
PROD00002846,Books,Female,0.4987198892301514
PROD00002847,Toys,Male,0.48046391949459666
PROD00002848,Clothing,Male,0.4565220646682915
PROD00002849,Electronics,Male,0.559383575742289
PROD00002850,Clothing,Male,0.5496080724671265
PROD00002851,Clothing,Female,0.488416538600729
PROD00002852,Books,Male,0.5002027017737547
PROD00002853,Home,Male,0.48826201736525193
PROD00002854,Toys,Male,0.43969190747826925
PROD00002855,Toys,Female,0.4800254971341158
PROD00002856,Clothing,Female,0.46907950171785406
PROD00002857,Clothing,Female,0.496739258902787
PROD00002858,Clothing,Male,0.524658829397602
PROD00002859,Home,Female,0.4581954703607883
PROD00002860,Home,Male,0.5140601279568883
PROD00002861,Home,Male,0.47211588097146073
PROD00002862,Home,Male,0.4149611003342461
PROD00002863,Electronics,Male,0.4992833239085628
PROD00002864,Electronics,Male,0.6259884445690926
PROD00002865,Electronics,Male,0.5222825807495093
PROD00002866,Home,Male,0.5054532842134636
PROD00002867,Books,Male,0.5060502876902077
PROD00002868,Books,Male,0.44894198041958927
PROD00002869,Books,Female,0.48949471188674415
PROD00002870,Home,Female,0.4816286396892221
PROD00002871,Books,Female,0.4058683209455339
PROD00002872,Books,Female,0.4944720662719793
PROD00002873,Clothing,Female,0.5070114870696828
PROD00002874,Clothing,Male,0.5578924513314207
PROD00002875,Books,Female,0.5168551309316343
PROD00002876,Books,Male,0.46416132399859666
PROD00002877,Toys,Female,0.4942864132985477
PROD00002878,Clothing,Female,0.5383274695329939
PROD00002879,Books,Male,0.5687613725677617
PROD00002880,Toys,Male,0.414881918104927
PROD00002881,Clothing,Female,0.5469155518473098
PROD00002882,Home,Male,0.5466252365648255
PROD00002883,Books,Female,0.6137399462397133
PROD00002884,Books,Male,0.5227173558257373
PROD00002885,Toys,Female,0.4905757560254669
PROD00002886,Electronics,Male,0.4438560289150111
PROD00002887,Electronics,Male,0.6248146518822486
PROD00002888,Electronics,Male,0.5534683469894589
PROD00002889,Clothing,Female,0.4613567503981069
PROD00002890,Electronics,Female,0.5463136552136787
PROD00002891,Home,Male,0.5045460286239475
PROD00002892,Home,Male,0.5245670933699644
PROD00002893,Clothing,Male,0.5132018734792341
PROD00002894,Toys,Male,0.4790473762294266
PROD00002895,Clothing,Female,0.624543287430129
PROD00002896,Toys,Male,0.3855421414341806
PROD00002897,Toys,Male,0.41632165228625895
PROD00002898,Electronics,Male,0.6058689892675914
PROD00002899,Books,Female,0.597574567285061
PROD00002900,Toys,Male,0.4071504094826119
PROD00002901,Toys,Female,0.5146617125425585
PROD00002902,Electronics,Male,0.43228079840698563
PROD00002903,Books,Male,0.5596151252077927
PROD00002904,Toys,Male,0.4259419109061229
PROD00002905,Toys,Female,0.5267618141442433
PROD00002906,Books,Male,0.47927504003216753
PROD00002907,Books,Male,0.42394550545279996
PROD00002908,Books,Male,0.5852585235191418
PROD00002909,Home,Male,0.5209007151557751
PROD00002910,Home,Male,0.4630569673675916
PROD00002911,Books,Female,0.49482810540411126
PROD00002912,Clothing,Male,0.5538698146682253
PROD00002913,Clothing,Male,0.47997485469944773
PROD00002914,Books,Female,0.4683167952134788
PROD00002915,Home,Male,0.5264165161230583
PROD00002916,Toys,Male,0.5994947950714831
PROD00002917,Toys,Female,0.4420056265592701
PROD00002918,Toys,Male,0.5102497137022239
PROD00002919,Books,Male,0.5324324304474316
PROD00002920,Toys,Female,0.48149996639997517
PROD00002921,Electronics,Female,0.4490551660054813
PROD00002922,Electronics,Female,0.3854073474151741
PROD00002923,Home,Female,0.4883941771488297
PROD00002924,Electronics,Male,0.44686458573379045
PROD00002925,Clothing,Male,0.45231266481347315
PROD00002926,Home,Male,0.4691406225230605
PROD00002927,Home,Female,0.5298237403084717
PROD00002928,Home,Female,0.47530574989112784
PROD00002929,Home,Male,0.5154938714840643
PROD00002930,Electronics,Male,0.5050559614649609
PROD00002931,Clothing,Female,0.5284405595606209
PROD00002932,Home,Female,0.5083555377120995
PROD00002933,Home,Male,0.4779540488658544
PROD00002934,Home,Female,0.49597743519585386
PROD00002935,Books,Male,0.5277350852931048
PROD00002936,Toys,Male,0.4857947313498646
PROD00002937,Toys,Male,0.5262241846918667
PROD00002938,Electronics,Female,0.4588857143886167
PROD00002939,Clothing,Female,0.535528535772715
PROD00002940,Home,Female,0.5271037701439729
PROD00002941,Electronics,Male,0.42445013976256485
PROD00002942,Electronics,Male,0.5692440527930742
PROD00002943,Books,Female,0.5200601703089122
PROD00002944,Electronics,Female,0.5198348132511299
PROD00002945,Home,Female,0.5027690744575865
PROD00002946,Electronics,Male,0.5563520806107904
PROD00002947,Toys,Female,0.46271252580097477
PROD00002948,Electronics,Male,0.5044401199192065
PROD00002949,Toys,Male,0.44285499424917085
PROD00002950,Electronics,Female,0.39187462926580796
PROD00002951,Clothing,Female,0.5640554798651052
PROD00002952,Toys,Male,0.4756473765190264
PROD00002953,Books,Female,0.5286528555192477
PROD00002954,Toys,Male,0.4003002586280582
PROD00002955,Electronics,Female,0.5133738340464952
PROD00002956,Clothing,Male,0.5290655250487333
PROD00002957,Books,Male,0.5292295103213429
PROD00002958,Clothing,Female,0.5645208681674689
PROD00002959,Toys,Male,0.5025395953526273
PROD00002960,Home,Male,0.5070044393397269
PROD00002961,Books,Male,0.4795451326248415
PROD00002962,Clothing,Male,0.5152976282326469
PROD00002963,Clothing,Male,0.5537560781912042
PROD00002964,Electronics,Female,0.5461526267185088
PROD00002965,Home,Male,0.4827966979000491
PROD00002966,Clothing,Male,0.4439558676067935
PROD00002967,Clothing,Female,0.47866033024351007
PROD00002968,Toys,Male,0.35839168417424305
PROD00002969,Electronics,Female,0.5817448703117196
PROD00002970,Home,Male,0.47719605700297635
PROD00002971,Electronics,Female,0.4971651296366437
PROD00002972,Clothing,Male,0.4484036542740579
PROD00002973,Books,Male,0.5164693990892332
PROD00002974,Books,Male,0.5019654281785336
PROD00002975,Electronics,Female,0.5957617633192152
PROD00002976,Electronics,Male,0.4902488586564006
PROD00002977,Books,Male,0.3680526199301828
PROD00002978,Toys,Male,0.5583404284362224
PROD00002979,Home,Male,0.4764800666392342
PROD00002980,Electronics,Male,0.5572369404771755
PROD00002981,Electronics,Female,0.6211784715821564
PROD00002982,Clothing,Female,0.5307016767857115
PROD00002983,Books,Male,0.4581552121030227
PROD00002984,Electronics,Female,0.4879476055087397
PROD00002985,Books,Female,0.5956424661033659
PROD00002986,Toys,Female,0.4259237089603061
PROD00002987,Home,Female,0.567975533081461
PROD00002988,Electronics,Female,0.508015417660322
PROD00002989,Books,Female,0.544429996070361
PROD00002990,Books,Female,0.5468031530989633
PROD00002991,Books,Female,0.4527968036500811
PROD00002992,Toys,Male,0.4768038447725272
PROD00002993,Clothing,Male,0.5553928169166562
PROD00002994,Toys,Female,0.40531235525667847
PROD00002995,Books,Male,0.5361012802317475
PROD00002996,Books,Male,0.49679199502423393
PROD00002997,Clothing,Female,0.5266108921129212
PROD00002998,Home,Male,0.4296567225828771
PROD00002999,Home,Male,0.33531926704262377
PROD00003000,Electronics,Female,0.5204860886484698
PROD00003001,Clothing,Male,0.4948693280766573
PROD00003002,Clothing,Female,0.5571115792318156
PROD00003003,Home,Female,0.43968792496324194
PROD00003004,Electronics,Female,0.5138559038079225
PROD00003005,Home,Female,0.5202343853369202
PROD00003006,Toys,Female,0.46020413531169413
PROD00003007,Toys,Male,0.4623488387640744
PROD00003008,Home,Female,0.43755350131640763
PROD00003009,Books,Male,0.5102550693290253
PROD00003010,Home,Male,0.5006596590353658
PROD00003011,Home,Female,0.5016964733038412
PROD00003012,Toys,Male,0.4919774082878559
PROD00003013,Electronics,Male,0.6376942044888619
PROD00003014,Electronics,Female,0.5328051839587188
PROD00003015,Electronics,Female,0.5531707551473863
PROD00003016,Toys,Female,0.4037945535802655
PROD00003017,Books,Male,0.5120900413085859
PROD00003018,Home,Male,0.5249708766658017
PROD00003019,Clothing,Male,0.5181143112774589
PROD00003020,Home,Female,0.5219581417938336
PROD00003021,Clothing,Male,0.5284742720193291
PROD00003022,Clothing,Female,0.5293997418715587
PROD00003023,Home,Female,0.6075333558283216
PROD00003024,Clothing,Female,0.554500235326225
PROD00003025,Home,Female,0.44711075101525805
PROD00003026,Clothing,Male,0.5237027896894717
PROD00003027,Books,Male,0.504143029479771
PROD00003028,Home,Male,0.4346676835249329
PROD00003029,Electronics,Male,0.4258100347486671
PROD00003030,Electronics,Female,0.5110180139842516
PROD00003031,Home,Female,0.5300829354448622
PROD00003032,Toys,Female,0.4922913110302981
PROD00003033,Clothing,Male,0.5209076392661712
PROD00003034,Books,Male,0.6017195703042976
PROD00003035,Books,Male,0.4419802594027952
PROD00003036,Books,Male,0.5836594939855844
PROD00003037,Clothing,Male,0.5239643401050337
PROD00003038,Clothing,Female,0.4472946249139989
PROD00003039,Electronics,Male,0.5144443887913862
PROD00003040,Electronics,Female,0.5533275922343857
PROD00003041,Home,Female,0.5252207243563897
PROD00003042,Electronics,Female,0.5508036059498354
PROD00003043,Electronics,Male,0.5265443282096911
PROD00003044,Electronics,Male,0.505273521585481
PROD00003045,Books,Male,0.47061698631114923
PROD00003046,Clothing,Male,0.4550009190845885
PROD00003047,Books,Female,0.44659193549652765
PROD00003048,Books,Female,0.5565909133570555
PROD00003049,Electronics,Female,0.49122541778789963
PROD00003050,Electronics,Male,0.5291488841330183
PROD00003051,Electronics,Male,0.5346669309566225
PROD00003052,Toys,Male,0.5129862175864993
PROD00003053,Electronics,Male,0.4341739580141515
PROD00003054,Books,Male,0.5596469884762496
PROD00003055,Toys,Female,0.48683902632094694
PROD00003056,Clothing,Male,0.4231499022535373
PROD00003057,Electronics,Male,0.5503189485395446
PROD00003058,Books,Male,0.5043979927880804
PROD00003059,Electronics,Female,0.548736325910205
PROD00003060,Books,Male,0.5383407614041359
PROD00003061,Home,Male,0.50343717988298
PROD00003062,Toys,Female,0.5982156838858055
PROD00003063,Books,Female,0.6109639299570839
PROD00003064,Clothing,Male,0.5274883873399723
PROD00003065,Electronics,Male,0.5353291984592763
PROD00003066,Clothing,Male,0.5035866664401661
PROD00003067,Home,Female,0.4756610171657582
PROD00003068,Toys,Male,0.4450647210433202
PROD00003069,Clothing,Male,0.5857000673886921
PROD00003070,Toys,Male,0.5571372348954118
PROD00003071,Books,Male,0.4620731889126894
PROD00003072,Toys,Female,0.4577733296700183
PROD00003073,Electronics,Female,0.5296657630763745
PROD00003074,Home,Female,0.4943238226504699
PROD00003075,Toys,Female,0.5324900187357688
PROD00003076,Home,Female,0.5452776154778259
PROD00003077,Electronics,Female,0.4644105174855114
PROD00003078,Home,Male,0.4239250307472812
PROD00003079,Books,Female,0.39067713784492936
PROD00003080,Toys,Male,0.5069071144642797
PROD00003081,Clothing,Male,0.5509733873466913
PROD00003082,Books,Female,0.5165759508321454
PROD00003083,Books,Female,0.561930579864302
PROD00003084,Toys,Female,0.4804524604219961
PROD00003085,Books,Female,0.48808515773689487
PROD00003086,Clothing,Female,0.437141569214476
PROD00003087,Electronics,Female,0.44840599817199317
PROD00003088,Clothing,Male,0.446675921995846
PROD00003089,Books,Male,0.4392595939899541
PROD00003090,Toys,Male,0.5300046285749721
PROD00003091,Home,Female,0.4544086225909077
PROD00003092,Clothing,Male,0.4631670750455432
PROD00003093,Home,Female,0.5422301900379664
PROD00003094,Books,Female,0.4599342189144569
PROD00003095,Toys,Female,0.4787120210608548
PROD00003096,Electronics,Male,0.5785792520494316
PROD00003097,Books,Female,0.4839275095756943
PROD00003098,Clothing,Female,0.4670924932788151
PROD00003099,Books,Male,0.5014096104078528
PROD00003100,Home,Male,0.47326854454638306
PROD00003101,Electronics,Male,0.5564559491553556
PROD00003102,Clothing,Female,0.47494675057501873
PROD00003103,Toys,Male,0.41789468731983614
PROD00003104,Books,Male,0.47403818356622274
PROD00003105,Home,Male,0.3810383733911564
PROD00003106,Home,Male,0.59309267066662
PROD00003107,Toys,Male,0.513077676038863
PROD00003108,Home,Female,0.4286194681500821
PROD00003109,Home,Female,0.47366574304655845
PROD00003110,Home,Male,0.49153405013519463
PROD00003111,Toys,Male,0.435151893688911
PROD00003112,Home,Female,0.4520450711022534
PROD00003113,Electronics,Male,0.5292733200428503
PROD00003114,Toys,Female,0.4791845569075933
PROD00003115,Clothing,Female,0.4416099677115064
PROD00003116,Toys,Female,0.47913676198414373
PROD00003117,Toys,Female,0.4786798037896469
PROD00003118,Books,Male,0.44007196792163905
PROD00003119,Electronics,Male,0.5730670233629993
PROD00003120,Clothing,Female,0.5081503591015867
PROD00003121,Home,Female,0.5934071306782074
PROD00003122,Electronics,Male,0.5190848976608209
PROD00003123,Electronics,Female,0.4981427649297295
PROD00003124,Toys,Female,0.47404159936942863
PROD00003125,Home,Male,0.4479402933565746
PROD00003126,Home,Female,0.5065276158096229
PROD00003127,Home,Male,0.551596541989186
PROD00003128,Books,Male,0.5147867834234156
PROD00003129,Home,Female,0.523075394963633
PROD00003130,Clothing,Male,0.42502913626150735
PROD00003131,Clothing,Female,0.5297189977939922
PROD00003132,Home,Male,0.5232818442078638
PROD00003133,Electronics,Female,0.48915156803397664
PROD00003134,Home,Male,0.4761840046872119
PROD00003135,Books,Male,0.4784985205449439
PROD00003136,Clothing,Male,0.582637349102687
PROD00003137,Electronics,Female,0.49585696900501874
PROD00003138,Electronics,Female,0.4705675389670486
PROD00003139,Electronics,Female,0.5666245359568345
PROD00003140,Books,Male,0.5567668807264523
PROD00003141,Books,Female,0.4545985906553128
PROD00003142,Clothing,Male,0.4364913174947358
PROD00003143,Electronics,Male,0.6301330846485235
PROD00003144,Clothing,Female,0.49959007816767603
PROD00003145,Electronics,Male,0.44717328374181237
PROD00003146,Electronics,Male,0.44950016835588463
PROD00003147,Home,Female,0.47078684598154213
PROD00003148,Clothing,Male,0.5772025213153615
PROD00003149,Clothing,Female,0.6278965996895421
PROD00003150,Books,Male,0.4574413918781951
PROD00003151,Toys,Female,0.5243574844114058
PROD00003152,Toys,Female,0.5003625641828927
PROD00003153,Electronics,Male,0.5019474222966424
PROD00003154,Clothing,Female,0.48945634811626554
PROD00003155,Toys,Female,0.4622359949444204
PROD00003156,Books,Male,0.5180056409113188
PROD00003157,Books,Male,0.47672883483665746
PROD00003158,Home,Male,0.556932787980797
PROD00003159,Toys,Female,0.5035353400521159
PROD00003160,Electronics,Female,0.6255006472455151
PROD00003161,Home,Female,0.4886622752221346
PROD00003162,Books,Female,0.5012416334917212
PROD00003163,Electronics,Male,0.5519841626241665
PROD00003164,Electronics,Female,0.5510187575799037
PROD00003165,Books,Male,0.5414452621591691
PROD00003166,Books,Male,0.41954461861234205
PROD00003167,Clothing,Male,0.5556498649601671
PROD00003168,Books,Male,0.39019267080622755
PROD00003169,Books,Male,0.5135839852247737
PROD00003170,Electronics,Female,0.5160314909500925
PROD00003171,Clothing,Male,0.48379543735453495
PROD00003172,Electronics,Male,0.48565571526493656
PROD00003173,Books,Male,0.5600584633886471
PROD00003174,Clothing,Male,0.5622419192784235
PROD00003175,Electronics,Female,0.47060444473298635
PROD00003176,Books,Male,0.5081511649794385
PROD00003177,Toys,Male,0.4563361219166675
PROD00003178,Books,Female,0.47201046100234184
PROD00003179,Books,Female,0.42698946904307084
PROD00003180,Toys,Female,0.5052850007975425
PROD00003181,Clothing,Female,0.46922612372139444
PROD00003182,Clothing,Male,0.45393562818600686
PROD00003183,Clothing,Male,0.5970412865133377
PROD00003184,Toys,Female,0.5608149603405679
PROD00003185,Toys,Male,0.5503090356589703
PROD00003186,Electronics,Male,0.5245492034363993
PROD00003187,Home,Female,0.5281579209296698
PROD00003188,Home,Male,0.43286480781056413
PROD00003189,Toys,Female,0.4870123333160428
PROD00003190,Books,Female,0.5012138156419611
PROD00003191,Electronics,Female,0.580249201586131
PROD00003192,Toys,Male,0.48994101148763886
PROD00003193,Home,Female,0.5123006878020795
PROD00003194,Home,Male,0.4365679483409593
PROD00003195,Electronics,Female,0.5161689159881274
PROD00003196,Home,Female,0.5051777705030894
PROD00003197,Electronics,Female,0.5835300083415461
PROD00003198,Books,Male,0.5107174371037333
PROD00003199,Clothing,Male,0.4324058126072182
PROD00003200,Electronics,Male,0.4640273209803729
PROD00003201,Toys,Female,0.47144425934742823
PROD00003202,Clothing,Female,0.5271900568739248
PROD00003203,Electronics,Female,0.5351611893087105
PROD00003204,Clothing,Male,0.525303810911542
PROD00003205,Electronics,Female,0.5789786099379252
PROD00003206,Clothing,Female,0.48677158795549785
PROD00003207,Electronics,Male,0.41607133351571873
PROD00003208,Books,Female,0.48907007862337937
PROD00003209,Clothing,Male,0.513447876765935
PROD00003210,Clothing,Female,0.5322091569073216
PROD00003211,Toys,Male,0.6014850227218183
PROD00003212,Electronics,Male,0.4759757938449578
PROD00003213,Books,Female,0.5666557810617112
PROD00003214,Clothing,Male,0.5321648066266146
PROD00003215,Toys,Female,0.46578149504153454
PROD00003216,Books,Female,0.5838595189360833
PROD00003217,Clothing,Female,0.4651586071419067
PROD00003218,Books,Male,0.537440853191685
PROD00003219,Books,Female,0.5646221637734173
PROD00003220,Toys,Male,0.4398706071526699
PROD00003221,Books,Male,0.5974416993328623
PROD00003222,Electronics,Female,0.5081504912179178
PROD00003223,Clothing,Female,0.4565994981381511
PROD00003224,Clothing,Female,0.5320605582705669
PROD00003225,Books,Male,0.5421269511642934
PROD00003226,Clothing,Female,0.532787444506161
PROD00003227,Clothing,Male,0.47095849642393145
PROD00003228,Books,Female,0.4724677018506919
PROD00003229,Electronics,Female,0.5607178531917628
PROD00003230,Home,Female,0.4937428731333531
PROD00003231,Clothing,Male,0.5235128478112704
PROD00003232,Electronics,Male,0.5210296449435318
PROD00003233,Electronics,Male,0.4533426179168214
PROD00003234,Electronics,Female,0.5157601793215022
PROD00003235,Books,Female,0.5624157280101056
PROD00003236,Books,Female,0.45983090487614464
PROD00003237,Home,Female,0.5230133833771838
PROD00003238,Clothing,Female,0.5618588752939578
PROD00003239,Home,Male,0.4953786650213266
PROD00003240,Electronics,Male,0.5555667437882763
PROD00003241,Toys,Male,0.36135482415791603
PROD00003242,Home,Male,0.6006049082106151
PROD00003243,Electronics,Female,0.5552902277824063
PROD00003244,Home,Male,0.4640635964628234
PROD00003245,Books,Male,0.6086096124650364
PROD00003246,Books,Male,0.5457967245962776
PROD00003247,Clothing,Male,0.5547958492375688
PROD00003248,Clothing,Female,0.5168340864782178
PROD00003249,Books,Female,0.5011834245890816
PROD00003250,Electronics,Male,0.6087617294509395
PROD00003251,Home,Female,0.3894705972694994
PROD00003252,Electronics,Female,0.5734297914226719
PROD00003253,Toys,Male,0.45070005921444567
PROD00003254,Books,Male,0.46044478992076127
PROD00003255,Electronics,Male,0.45957216624773234
PROD00003256,Home,Female,0.45293110818936666
PROD00003257,Electronics,Female,0.4988848743623333
PROD00003258,Home,Female,0.6044079358799556
PROD00003259,Home,Female,0.4782122347981354
PROD00003260,Electronics,Male,0.4977594854020485
PROD00003261,Toys,Female,0.5509094720791656
PROD00003262,Home,Male,0.46823943713826993
PROD00003263,Electronics,Male,0.42257868350817757
PROD00003264,Toys,Female,0.5300583703565788
PROD00003265,Books,Male,0.37292530038263877
PROD00003266,Electronics,Female,0.44134979185672346
PROD00003267,Books,Male,0.5069609836089948
PROD00003268,Clothing,Female,0.5035443799566238
PROD00003269,Home,Male,0.5078476984305362
PROD00003270,Toys,Female,0.4961188745237094
PROD00003271,Books,Male,0.47937977706704593
PROD00003272,Home,Female,0.4841427830250441
PROD00003273,Home,Male,0.47778135482721296
PROD00003274,Books,Male,0.44869359142777904
PROD00003275,Electronics,Male,0.494445835537004
PROD00003276,Toys,Male,0.489404795880679
PROD00003277,Clothing,Male,0.5014093968671033
PROD00003278,Books,Female,0.5351267449725889
PROD00003279,Toys,Female,0.5164621417605708
PROD00003280,Home,Male,0.5451189074570367
PROD00003281,Clothing,Female,0.5560193532580964
PROD00003282,Clothing,Male,0.5595651382101342
PROD00003283,Books,Female,0.54764913755285
PROD00003284,Home,Male,0.45355288264305593
PROD00003285,Books,Female,0.5098236629798183
PROD00003286,Books,Female,0.5126649628142577
PROD00003287,Clothing,Male,0.5245729009130446
PROD00003288,Books,Male,0.49807131291660645
PROD00003289,Books,Male,0.5849212589155391
PROD00003290,Clothing,Male,0.3989477151520335
PROD00003291,Clothing,Female,0.46550423559572207
PROD00003292,Books,Male,0.5525853734190284
PROD00003293,Home,Male,0.46999605412876594
PROD00003294,Clothing,Female,0.40525693958857717
PROD00003295,Toys,Male,0.4901424126747373
PROD00003296,Toys,Female,0.5093433794424944
PROD00003297,Electronics,Female,0.5595925925391372
PROD00003298,Books,Female,0.498911287379383
PROD00003299,Books,Male,0.5438867596300023
PROD00003300,Clothing,Female,0.5794842444905255
PROD00003301,Electronics,Male,0.550240606951329
PROD00003302,Books,Male,0.5213947695023486
PROD00003303,Electronics,Male,0.4663003872501483
PROD00003304,Electronics,Female,0.4877084179739866
PROD00003305,Home,Female,0.529265236103655
PROD00003306,Home,Female,0.5575861550745175
PROD00003307,Electronics,Female,0.5610459225052074
PROD00003308,Books,Female,0.4952804267091042
PROD00003309,Books,Male,0.588313756621539
PROD00003310,Books,Female,0.4761011045987323
PROD00003311,Electronics,Male,0.5175528688083257
PROD00003312,Books,Female,0.5108022946611648
PROD00003313,Home,Female,0.5293520018502145
PROD00003314,Clothing,Male,0.5196284668016765
PROD00003315,Toys,Male,0.4765557198258142
PROD00003316,Electronics,Male,0.49444356619573837
PROD00003317,Clothing,Female,0.5080395585743184
